record_id,muni_name,hybrid,veh_type,fuel,year,make_name,q1_2009,q2_2009,q3_2009,q4_2009,mi_per_day,mpg_adj,gal_perday,co2eqv_day,curbwt,msrp,mpg2008,veh_zip
14997043,BOSTON,0,Car,Gasoline,1997,Toyota,0,1,1,1,1.2,16.92,0.07,0.64,3300,26000,22,02116
1846940,BOSTON,0,Car,Gasoline,2005,Honda,0,1,1,1,9.31,20.79,0.45,4.05,3400,27000,23,02111
10468922,BOSTON,0,Car,Gasoline,2001,Saab,0,0,1,1,12.06,17.51,0.69,6.24,3000,28000,21,02114
7586936,BOSTON,0,SUV,Gasoline,1998,Mitsubishi,0,0,0,1,34.46,13.34,2.58,23.40,4000,24000,17,02124
3761979,BOSTON,0,SUV,Gasoline,2003,Chevrolet,1,1,1,0,46.89,13.29,3.53,31.96,4600,33000,15,02124
2135300,BOSTON,0,Car,Gasoline,2002,Jaguar,0,0,0,1,24.84,16.16,1.54,13.92,3500,37000,19,02127
16061342,BOSTON,0,Car,Gasoline,2005,Honda,1,1,1,1,25.43,23.06,1.10,9.99,3200,25000,25,02125
5839699,BOSTON,0,Car,Gasoline,1994,Mercury,0,0,1,0,107.19,14.03,7.64,69.17,3800,22000,19,02128
1490081,BOSTON,0,SUV,Gasoline,2001,Lexus,1,1,0,0,13.12,15.31,0.86,7.76,3900,36000,18,02127
8347259,BOSTON,0,Van,Gasoline,1997,Dodge,1,1,1,1,0,13.84,0.00,0.00,4000,27000,18,02125
3691249,BOSTON,0,Car,Gasoline,2004,Toyota,1,1,1,1,42.49,26.58,1.60,14.48,2500,15000,30,02127
8975293,BOSTON,0,Van,Gasoline,2000,Chevrolet,0,0,0,1,83.7,12.51,6.69,60.61,4700,21000,15,02124
12209167,BOSTON,0,SUV,Gasoline,2003,Jeep,0,1,1,1,22.2,13.89,1.60,14.47,4000,29000,16,02127
12064247,BOSTON,0,Car,Gasoline,1997,Nissan,1,1,1,0,37.77,17.26,2.19,19.81,2900,19000,22,02127
14801219,BOSTON,0,Car,Gasoline,2002,Saturn,0,0,0,1,20.22,23.82,0.85,7.69,2400,12000,28,02124
8279029,BOSTON,0,Car,Gasoline,2005,Nissan,1,1,1,1,31.96,22.14,1.44,13.08,3000,19000,24,02215
3598603,BOSTON,0,Car,Gasoline,2008,Honda,0,0,0,1,39.89,22.09,1.81,16.35,3600,26000,23,02127
7002331,BOSTON,0,Car,Gasoline,2005,Toyota,1,1,1,0,17.33,28.59,0.61,5.49,2500,15000,31,02128
15047590,BOSTON,0,SUV,Gasoline,2000,Chevrolet,1,1,1,1,17.78,13.34,1.33,12.07,4000,29000,16,02124
12406694,BOSTON,0,Van,Gasoline,2007,Toyota,1,0,0,0,35.04,19.21,1.82,16.52,4200,26000,20,02122
3073374,BOSTON,0,SUV,Gasoline,2001,Toyota,1,0,0,0,34.56,11.91,2.90,26.28,5300,35000,14,02119
7279594,BOSTON,0,Van,Gasoline,1999,Nissan,0,1,1,1,31.35,14.71,2.13,19.30,3900,25000,18,02128
5537563,BOSTON,0,SUV,Gasoline,2008,Toyota,0,0,0,1,37.48,21.13,1.77,16.06,3400,23000,22,02120
1151045,BOSTON,0,SUV,Gasoline,2000,Jeep,1,1,0,0,23.52,14.17,1.66,15.03,3300,22000,17,02128
9582001,BOSTON,0,Car,Gasoline,2003,Volkswagen,1,1,0,0,29.71,19.49,1.52,13.81,3000,23000,22,02116
9723431,BOSTON,0,Car,Gasoline,2009,Toyota,0,0,0,1,8.23,29.40,0.28,2.53,2800,16000,30,02127
11221323,BOSTON,0,SUV,Gasoline,2005,Mercury,1,1,1,1,14.52,17.17,0.85,7.66,3300,22000,19,02127
4510985,BOSTON,0,Car,Gasoline,2006,Ford,1,1,1,0,31.09,19.77,1.57,14.24,3300,22000,21,02127
6574398,BOSTON,0,SUV,Gasoline,2001,Honda,1,1,1,1,56.96,17.16,3.32,30.06,3200,20000,21,02128
14437125,BOSTON,0,SUV,Gasoline,2001,Lexus,0,0,0,1,32.13,15.01,2.14,19.39,3900,36000,18,02115
14865779,BOSTON,0,SUV,Gasoline,2004,Ford,0,0,0,1,24.45,15.63,1.56,14.17,3300,25000,18,02118
8487622,BOSTON,0,Car,Gasoline,1998,Volvo,1,1,1,1,0,15.69,0.00,0.00,3400,34000,20,02121
8445411,BOSTON,0,Car,Gasoline,1999,Acura,0,0,1,1,0,16.01,0.00,0.00,3500,28000,20,02125
2292529,BOSTON,0,Car,Gasoline,2005,Toyota,0,0,1,1,12.21,22.60,0.54,4.89,3200,21000,25,02124
9719010,BOSTON,0,SUV,Gasoline,2008,Honda,1,1,0,0,38.84,17.64,2.20,19.94,4500,29000,18,02110
6927049,BOSTON,0,Van,Gasoline,1999,Ford,1,0,0,0,23.33,13.89,1.68,15.21,3700,24000,17,02128
5429965,BOSTON,0,Car,Gasoline,1999,Pontiac,0,1,1,1,0,17.62,0.00,0.00,3100,19000,22,02121
2531702,BOSTON,0,Car,Gasoline,2007,Toyota,1,1,1,0,46.28,29.77,1.55,14.08,2600,16000,31,02122
10782939,BOSTON,0,Car,Gasoline,1999,Volvo,0,1,1,1,12.96,17.62,0.74,6.66,3200,28000,22,02124
13549178,BOSTON,0,SUV,Gasoline,1998,Ford,0,0,1,1,19.04,10.99,1.73,15.70,5000,33000,14,02124
1359047,BOSTON,0,Car,Gasoline,2004,Honda,1,1,1,1,18.83,21.70,0.87,7.86,3100,16000,25,02128
13605340,BOSTON,0,SUV,Gasoline,2006,Toyota,0,1,0,0,25.84,20.71,1.25,11.30,3700,26000,22,02128
3710373,BOSTON,0,Car,Gasoline,1996,Honda,1,0,0,0,26.71,16.92,1.58,14.30,3000,21000,22,02122
276079,BOSTON,0,Car,Gasoline,2007,Honda,1,1,1,1,35.85,26.75,1.34,12.14,2700,20000,29,02125
10251451,BOSTON,0,Car,Gasoline,1997,Mercury,0,1,1,0,15.26,14.12,1.08,9.78,3800,25000,18,02125
12821295,BOSTON,0,Car,Gasoline,2001,Toyota,1,1,1,1,17.61,25.01,0.70,6.38,2400,13000,30,02121
13902745,BOSTON,0,Car,Gasoline,2001,Mercedes,0,1,1,1,12.45,14.17,0.88,7.95,4100,80000,17,02115
15230456,BOSTON,0,SUV,Gasoline,2001,Chevrolet,0,0,0,1,49.82,13.34,3.73,33.82,4100,30000,16,02128
8315683,BOSTON,0,Car,Gasoline,1999,Toyota,1,1,1,0,25.3,23.70,1.07,9.67,2400,14000,29,02128
13235102,BOSTON,0,Car,Gasoline,1998,Chevrolet,1,1,1,1,26.15,16.48,1.59,14.37,3300,19000,21,02125
11198420,BOSTON,0,Car,Gasoline,1989,Bmw,1,1,1,1,11.63,11.78,0.99,8.95,3000,30000,18,02124
925392,BOSTON,0,SUV,Gasoline,2008,Lexus,1,1,1,1,21.44,19.60,1.09,9.90,4100,39000,20,02116
13422883,BOSTON,0,SUV,Gasoline,2008,Toyota,0,0,0,1,53.82,21.13,2.55,23.07,3400,23000,22,02127
2271084,BOSTON,0,Car,Gasoline,2008,Dodge,1,1,1,0,16.46,18.62,0.88,8.00,3800,26000,19,02127
11458064,BOSTON,0,Car,Gasoline,1989,Honda,1,1,1,1,0,14.75,0.00,0.00,2500,14000,23,02120
9554192,BOSTON,0,Car,Gasoline,1992,Toyota,1,1,1,1,19.5,13.21,1.48,13.37,3300,22000,19,02121
8655176,BOSTON,0,SUV,Gasoline,1995,Chevrolet,1,1,1,1,17.01,8.86,1.92,17.38,5200,25000,12,02124
11003418,BOSTON,0,Car,Gasoline,1989,Honda,0,0,0,1,31.99,16.36,1.96,17.71,2100,10000,25,02124
204686,BOSTON,0,Car,Gasoline,2002,Saab,1,0,0,0,42.03,20.84,2.02,18.27,3100,29000,24,02116
6784596,BOSTON,0,SUV,Gasoline,1998,Honda,0,0,1,1,24.13,16.48,1.46,13.26,3200,19000,21,02124
4569314,BOSTON,0,Van,Gasoline,2003,Honda,1,1,1,1,0,16.49,0.00,0.00,4400,30000,19,02124
13131189,BOSTON,0,Car,Gasoline,2006,Honda,0,0,1,1,25.66,27.67,0.93,8.40,2800,18000,30,02127
5303106,BOSTON,0,Car,Gasoline,2000,Volvo,1,1,1,1,22.99,15.84,1.45,13.14,3600,37000,19,02116
10768747,BOSTON,0,Car,Gasoline,2000,Acura,0,1,1,1,0,14.41,0.00,0.00,3900,42000,18,02119
219570,BOSTON,0,SUV,Gasoline,2005,Nissan,1,0,0,0,28,18.45,1.52,13.74,4000,31000,20,02127
14269052,BOSTON,0,Van,Gasoline,2001,Toyota,0,0,0,1,18.17,15.84,1.15,10.39,3900,28000,19,02121
11514712,BOSTON,0,Car,Gasoline,1997,Audi,0,0,0,1,0,15.38,0.00,0.00,3200,30000,20,02118
6713781,BOSTON,0,Car,Gasoline,2004,Infiniti,0,1,1,1,24.34,15.95,1.53,13.82,3700,33000,18,02121
12596637,BOSTON,0,Car,Gasoline,2009,Ford,0,0,1,1,8.49,22.54,0.38,3.41,3200,19000,23,02127
11883080,BOSTON,0,SUV,Gasoline,2006,Honda,1,1,1,1,29.16,16.00,1.82,16.51,4500,34000,17,02114
11301312,BOSTON,0,Car,Gasoline,2002,Volkswagen,1,1,1,1,6.97,19.57,0.36,3.23,2900,18000,23,02118
12128742,BOSTON,0,Car,Gasoline,1995,Chevrolet,1,1,1,1,0,15.20,0.00,0.00,3300,16000,21,02121
11285303,BOSTON,0,Car,Gasoline,1999,Toyota,1,1,1,1,21.18,23.22,0.91,8.26,2400,14000,29,02118
4161686,BOSTON,0,Car,Gasoline,2002,Lexus,0,0,1,1,39.76,16.16,2.46,22.27,3300,30000,19,02116
6127864,BOSTON,0,Car,Gasoline,2000,Nissan,1,1,1,1,20.87,17.16,1.22,11.02,3200,24000,21,02121
7058413,BOSTON,0,Car,Gasoline,2007,Volvo,1,1,1,0,14.89,18.25,0.82,7.39,3700,37000,19,02118
12899024,BOSTON,0,Car,Gasoline,1994,Mercury,1,1,1,1,5.58,14.03,0.40,3.60,3800,21000,19,02124
5104892,BOSTON,0,Car,Gasoline,2004,Acura,1,1,0,0,44.99,18.98,2.37,21.47,3600,34000,21,02115
13931148,BOSTON,0,Car,Gasoline,2004,Mercury,0,0,0,1,47.33,15.95,2.97,26.88,4000,30000,18,02127
6625423,BOSTON,0,Car,Gasoline,1999,Audi,1,1,1,1,11.68,15.21,0.77,6.95,3600,36000,19,02120
14610427,BOSTON,0,Van,Gasoline,1996,Honda,0,0,1,1,11.73,15.07,0.78,7.05,3500,26000,20,02119
2123788,BOSTON,0,Car,Gasoline,1999,Volkswagen,1,1,1,0,22.14,18.79,1.18,10.67,3100,22000,23,02118
7051706,BOSTON,0,SUV,Flexfuel,2006,Jeep,1,1,1,0,11.68,14.12,0.83,7.49,4000,30000,15,02127
3252761,BOSTON,0,Car,Gasoline,2004,Toyota,0,0,1,1,39.4,19.49,2.02,18.31,3500,24000,22,02125
6661562,BOSTON,0,Car,Gasoline,2003,Volkswagen,1,1,1,1,31.58,21.26,1.49,13.45,2900,19000,24,02119
1374094,BOSTON,0,Car,Gasoline,2008,Honda,0,0,0,1,23.71,27.85,0.85,7.71,2800,22000,29,02114
3615992,BOSTON,0,Car,Gasoline,2005,Chevrolet,0,0,0,1,36.58,23.50,1.56,14.09,3100,20000,26,02127
3039256,BOSTON,0,Car,Gasoline,2004,Subaru,0,0,0,1,21.48,18.60,1.15,10.46,3400,24000,21,02109
5484124,BOSTON,0,Van,Gasoline,2003,Honda,0,0,1,1,1.93,16.49,0.12,1.06,4400,27000,19,02124
14532355,BOSTON,0,Van,Gasoline,2000,Ford,1,0,0,0,20.85,14.17,1.47,13.32,4200,28000,17,02121
9067158,BOSTON,0,Car,Gasoline,2006,Mini,0,0,1,1,6.34,24.90,0.25,2.30,2500,18000,27,02116
15014353,BOSTON,0,SUV,Gasoline,2005,Honda,1,1,1,0,38.51,20.29,1.90,17.19,3400,23000,22,02116
1800111,BOSTON,0,Car,Gasoline,2005,Nissan,0,0,1,1,0,21.26,0.00,0.00,3000,19000,24,02124
6217276,BOSTON,0,Van,Gasoline,2000,Honda,1,0,0,0,30.42,15.84,1.92,17.39,4300,26000,19,02128
15519998,BOSTON,0,Car,Gasoline,2006,Toyota,0,0,1,1,52.31,28.59,1.83,16.57,2600,16000,31,02119
13147684,BOSTON,0,SUV,Gasoline,2004,Honda,0,0,0,1,19.44,19.10,1.02,9.22,3200,19000,22,02121
1572678,BOSTON,0,SUV,Gasoline,2006,Honda,0,0,0,1,12.47,20.29,0.61,5.56,3300,21000,22,02108
2168794,BOSTON,0,Van,Gasoline,2006,Toyota,0,0,1,1,53.93,18.45,2.92,26.48,4200,25000,20,02124
4653954,BOSTON,0,SUV,Gasoline,2007,Mitsubishi,1,1,1,0,34.05,18.25,1.87,16.90,3700,24000,19,02125
10371599,BOSTON,0,SUV,Gasoline,1997,Infiniti,1,1,1,1,39.34,11.54,3.41,30.89,4300,36000,15,02113
2744368,BOSTON,0,Car,Gasoline,1998,Honda,0,0,1,1,23.29,16.48,1.41,12.80,3300,22000,21,02124
12433163,BOSTON,0,SUV,Gasoline,2003,Kia,1,1,0,0,31.69,13.29,2.39,21.60,4300,24000,15,02121
9028029,BOSTON,0,Car,Gasoline,2009,Hyundai,0,0,1,1,30.46,27.44,1.11,10.05,2700,16000,28,02127
2552482,BOSTON,0,Car,Gasoline,1999,Honda,0,1,1,1,0,16.48,0.00,0.00,3000,25000,21,02124
8531513,BOSTON,0,Van,Gasoline,1998,Honda,1,1,1,1,32.35,16.15,2.00,18.14,3500,24000,21,02127
7078082,BOSTON,0,Car,Gasoline,2005,Ford,1,1,0,0,39.14,23.06,1.70,15.37,2700,17000,25,02128
15105830,BOSTON,0,SUV,Gasoline,2000,Jeep,1,1,1,0,0,13.34,0.00,0.00,4000,29000,16,02116
11765268,BOSTON,0,Van,Gasoline,2000,Ford,0,1,1,1,50.19,13.89,3.61,32.72,4200,28000,17,02124
14464268,BOSTON,0,Car,Gasoline,2004,Toyota,0,0,1,1,16.87,21.26,0.79,7.19,3100,21000,24,02124
11081720,BOSTON,0,Car,Gasoline,2004,Saab,0,0,1,1,0,19.10,0.00,0.00,3200,31000,22,02109
361133,BOSTON,0,Car,Gasoline,2001,Bmw,0,0,0,1,5.81,16.67,0.35,3.16,3400,29000,20,02114
13793125,BOSTON,0,Car,Gasoline,2003,Toyota,0,1,1,1,22.77,24.31,0.94,8.48,2700,16000,28,02122
4363140,BOSTON,0,Car,Gasoline,1999,Toyota,0,0,0,1,4.51,23.22,0.19,1.76,2400,14000,29,02114
4898367,BOSTON,0,Van,Gasoline,2005,Honda,0,1,1,1,39.41,17.17,2.29,20.78,4500,29000,19,02121
14931553,BOSTON,0,SUV,Gasoline,2005,Honda,0,1,1,1,11.49,15.37,0.75,6.77,4400,28000,17,02116
7833784,BOSTON,0,Car,Gasoline,1995,Toyota,1,1,1,1,21.37,19.94,1.07,9.71,2400,14000,27,02128
3552081,BOSTON,0,Car,Gasoline,2007,Infiniti,1,1,1,1,37.28,17.88,2.08,18.88,3700,35000,19,02116
854775,BOSTON,0,SUV,Gasoline,2003,Hyundai,1,1,1,1,39.16,14.76,2.65,24.03,3800,23000,17,02124
3005278,BOSTON,0,SUV,Gasoline,2004,Volkswagen,0,0,0,1,34.75,12.40,2.80,25.38,5300,43000,14,02127
15284076,BOSTON,0,Car,Gasoline,1995,Saturn,1,1,1,0,0,20.35,0.00,0.00,2300,11000,27,02119
4661370,BOSTON,0,Car,Gasoline,2003,Toyota,1,1,1,0,48.28,18.60,2.60,23.50,3300,24000,21,02124
12763588,BOSTON,0,Car,Gasoline,2000,Honda,1,1,1,0,14.07,18.34,0.77,6.95,3000,21000,22,02111
14418841,BOSTON,0,Car,Gasoline,2007,Mazda,1,1,1,1,46.07,25.41,1.81,16.42,2800,16000,27,02109
8176986,BOSTON,0,SUV,Gasoline,2006,Ford,0,0,1,1,46.52,18.45,2.52,22.83,3300,24000,20,02125
14830478,BOSTON,0,Car,Gasoline,2001,Ford,0,1,1,1,8.24,22.51,0.37,3.31,2600,13000,27,02124
7423224,BOSTON,0,Car,Gasoline,2002,Acura,1,1,1,1,11.21,17.87,0.63,5.68,3500,29000,21,02127
7452354,BOSTON,0,Truck,Gasoline,2002,Dodge,1,1,1,1,31.4,13.02,2.41,21.84,4600,20000,15,02128
2634310,BOSTON,0,Car,Gasoline,1996,Honda,1,1,0,0,10.18,16.92,0.60,5.45,3000,21000,22,02118
15663607,BOSTON,0,Car,Gasoline,2006,Toyota,0,0,1,1,43.81,22.14,1.98,17.92,3200,22000,24,02115
8902731,BOSTON,0,SUV,Gasoline,2008,Jeep,1,1,1,1,0,16.94,0.00,0.00,4300,26000,18,02127
7570993,BOSTON,0,Car,Gasoline,2003,Audi,1,1,0,0,72.43,20.37,3.56,32.19,3700,36000,23,02113
11701598,BOSTON,0,Car,Gasoline,2003,Lincoln,0,0,1,1,22.27,16.49,1.35,12.23,4300,42000,19,02122
4105322,BOSTON,0,SUV,Gasoline,2000,Dodge,0,0,0,1,10.77,11.44,0.94,8.52,4600,30000,14,02118
1439782,BOSTON,0,Car,Gasoline,2002,Bmw,0,0,1,1,56.87,17.02,3.34,30.27,3500,29000,20,02113
12309471,BOSTON,0,Car,Gasoline,2000,Chevrolet,0,0,0,1,27.19,17.98,1.51,13.70,3100,17000,22,02125
14562789,BOSTON,0,SUV,Gasoline,2004,Toyota,0,0,0,1,45.45,15.06,3.02,27.33,4300,31000,17,02114
10063231,BOSTON,0,Car,Gasoline,2001,Honda,1,1,1,1,52.69,25.85,2.04,18.46,2500,15000,31,02125
11174379,BOSTON,0,SUV,Gasoline,2004,Bmw,1,1,0,0,22.66,16.27,1.39,12.61,4000,31000,18,02119
13933229,BOSTON,0,Car,Gasoline,2002,Buick,1,1,1,0,4.66,18.23,0.26,2.32,3400,21000,21,02124
6382250,BOSTON,0,Car,Gasoline,2005,Toyota,1,1,1,1,40.96,28.02,1.46,13.24,2500,15000,31,02127
8999333,BOSTON,0,Car,Gasoline,1997,Subaru,0,0,0,1,4.67,15.38,0.30,2.75,3200,24000,20,02128
5509680,BOSTON,0,Truck,Gasoline,2001,Toyota,1,1,0,0,41.34,11.91,3.47,31.43,4600,30000,14,02122
9958831,BOSTON,0,Truck,Gasoline,2005,Dodge,1,1,1,1,14.85,14.46,1.03,9.30,4600,22000,16,02127
10379279,BOSTON,0,SUV,Gasoline,2001,Ford,1,1,1,1,11.17,15.01,0.74,6.74,3100,22000,18,02122
5514251,BOSTON,0,Car,Gasoline,1998,Honda,0,1,0,0,16,17.62,0.91,8.23,3000,19000,22,02113
12926387,BOSTON,0,SUV,Gasoline,2003,Ford,0,0,1,1,0,16.49,0.00,0.00,3200,23000,19,02116
11189481,BOSTON,0,Car,Gasoline,2006,Acura,0,0,0,1,13.09,19.37,0.68,6.12,3600,35000,21,02127
4570980,BOSTON,0,SUV,Gasoline,2001,Bmw,0,1,1,1,6.02,13.34,0.45,4.08,4500,40000,16,02125
10636039,BOSTON,0,SUV,Gasoline,2002,Honda,1,1,1,1,28.7,18.23,1.57,14.26,3300,20000,21,02127
11318497,BOSTON,0,SUV,Gasoline,2004,Ford,1,1,1,1,62.16,12.65,4.91,44.48,5700,43000,14,02119
14180349,BOSTON,0,Car,Gasoline,1999,Nissan,0,1,1,1,23.86,16.82,1.42,12.85,3000,25000,21,02127
15362111,BOSTON,0,Car,Gasoline,2004,Toyota,1,1,1,0,1.51,27.12,0.06,0.50,2500,15000,30,02116
7931228,BOSTON,0,Car,Gasoline,2006,Audi,0,0,1,1,36.05,17.52,2.06,18.63,4200,48000,19,02108
5690606,BOSTON,0,Car,Gasoline,2004,Dodge,1,0,0,0,28.93,20.79,1.39,12.60,3100,20000,23,02124
5664502,BOSTON,0,Car,Gasoline,2009,Chevrolet,0,1,1,1,55.71,24.50,2.27,20.59,3400,21000,25,02128
8721636,BOSTON,0,Car,Gasoline,1995,Mazda,0,1,1,1,0,18.46,0.00,0.00,2700,17000,25,02127
13258900,BOSTON,0,Car,Gasoline,2001,Mercedes,0,1,1,1,39.63,16.67,2.38,21.52,3400,31000,20,02119
5796896,BOSTON,0,SUV,Gasoline,2001,Toyota,1,1,1,1,0,11.67,0.00,0.00,5300,35000,14,02121
6644471,BOSTON,0,SUV,Gasoline,2003,Hyundai,0,1,1,1,18.03,18.23,0.99,8.95,3500,18000,21,02124
11071721,BOSTON,0,SUV,Gasoline,2004,Ford,1,1,1,0,42.51,12.65,3.36,30.42,5600,39000,14,02124
6536961,BOSTON,0,Car,Gasoline,1997,Toyota,0,0,0,1,26.22,15.38,1.70,15.44,3500,22000,20,02125
1434891,BOSTON,0,Car,Gasoline,2003,Infiniti,0,0,1,1,18.3,17.36,1.05,9.54,3400,30000,20,02119
13308253,BOSTON,0,Car,Gasoline,2004,Audi,0,0,1,1,20.68,16.83,1.23,11.12,3900,40000,19,02115
9987311,BOSTON,0,Car,Gasoline,2000,Acura,1,1,1,1,77.65,17.51,4.43,40.16,3500,29000,21,02125
408786,BOSTON,0,Car,Gasoline,2006,Audi,1,1,1,1,22.55,23.06,0.98,8.86,3300,26000,25,02118
267839,BOSTON,0,Car,Gasoline,2000,Toyota,1,1,1,0,16.14,24.18,0.67,6.04,2400,14000,29,02113
10135574,BOSTON,0,Car,Gasoline,2008,Nissan,1,1,1,0,0,23.52,0.00,0.00,3400,21000,24,02128
9708151,BOSTON,0,Car,Gasoline,2001,Honda,0,0,1,1,28.71,19.18,1.50,13.56,3000,18000,23,02120
15420963,BOSTON,0,Van,Gasoline,2000,Dodge,0,0,0,1,19.94,15.52,1.28,11.63,3900,24000,19,02127
1119368,BOSTON,0,Car,Gasoline,2006,Toyota,0,1,1,0,13.86,29.18,0.48,4.30,2600,16000,31,02127
231486,BOSTON,0,Car,Gasoline,1995,Lexus,0,0,0,1,26.91,15.83,1.70,15.40,3400,32000,21,02122
13129803,BOSTON,0,Car,Gasoline,2006,Dodge,0,0,1,1,74.84,16.60,4.51,40.82,4000,31000,18,02110
8283673,BOSTON,0,SUV,Gasoline,2000,Toyota,0,1,1,1,9.52,17.16,0.55,5.02,2800,20000,21,02124
5066093,BOSTON,0,Car,Gasoline,1999,Toyota,1,1,0,0,24.14,18.79,1.28,11.63,3100,20000,23,02122
15545272,BOSTON,0,Van,Gasoline,2000,Nissan,0,1,1,1,20.42,14.71,1.39,12.57,3900,25000,18,02125
3134442,BOSTON,0,Truck,Gasoline,1997,Ford,0,0,1,1,15.27,11.30,1.35,12.23,4500,24000,15,02124
8306652,BOSTON,0,Car,Gasoline,2006,Honda,0,0,1,1,41.97,23.98,1.75,15.85,3100,19000,26,02119
15169806,BOSTON,0,Car,Gasoline,2005,Toyota,1,1,0,0,41.04,28.59,1.44,13.00,2500,15000,31,02116
15359827,BOSTON,0,Car,Gasoline,2002,Mercedes,1,1,1,1,14.63,17.02,0.86,7.79,4000,53000,20,02116
7465610,BOSTON,0,SUV,Gasoline,2005,Hyundai,0,0,1,1,13.66,17.17,0.80,7.20,3500,22000,19,02125
442016,BOSTON,0,Car,Gasoline,1996,Lexus,1,1,1,1,17.8,15.83,1.12,10.19,3400,33000,21,02124
9562343,BOSTON,0,Car,Gasoline,2004,Bmw,1,0,0,0,34.68,18.08,1.92,17.37,3500,31000,20,02121
14880515,BOSTON,0,SUV,Gasoline,2000,Ford,1,1,0,0,18.02,13.34,1.35,12.23,3900,30000,16,02115
7304660,BOSTON,0,Car,Gasoline,1999,Ford,1,1,1,1,0,16.82,0.00,0.00,3400,19000,21,02118
13198684,BOSTON,0,Car,Gasoline,2000,Toyota,1,1,0,0,11.71,18.34,0.64,5.78,3400,28000,22,02121
1860411,BOSTON,0,Car,Gasoline,1997,Dodge,0,0,1,1,8.29,21.19,0.39,3.55,2500,13000,27,02121
3678760,BOSTON,0,Car,Gasoline,1997,Toyota,1,0,0,0,0,15.69,0.00,0.00,3500,22000,20,02128
15192129,BOSTON,0,Car,Gasoline,2003,Saab,0,0,1,1,21.7,19.97,1.09,9.84,3300,31000,23,02116
4140247,BOSTON,0,Car,Gasoline,2003,Toyota,1,0,0,0,10.73,21.26,0.50,4.57,3100,21000,24,02128
15996167,BOSTON,0,Car,Gasoline,2004,Toyota,1,1,1,1,43.41,27.12,1.60,14.50,2500,15000,30,02114
14408948,BOSTON,0,Car,Gasoline,2001,Nissan,0,1,1,1,15.92,16.67,0.95,8.65,3200,26000,20,02121
16001367,BOSTON,0,SUV,Gasoline,2003,Bmw,0,0,1,1,0,13.89,0.00,0.00,4500,40000,16,02124
